"entity_id","entity_name","entity_code","team_id","total_pitches","total_pitches","total_pitches_empty","median_seconds_empty","total_pitches_onbase","median_seconds_empty","freq_hot","freq_warm","freq_cold"
430912,"Cain, Matt","Pit",137,1014,1014,580,14.915,434,14.915,0.29289940828402367,0.6775147928994083,0.029585798816568046
641745,"Keller, Brad","Pit",118,1040,1040,633,14.923,407,14.923,0.3144230769230769,0.6596153846153846,0.025961538461538463
656629,"Kopech, Michael","Pit",145,1108,1108,698,14.928,410,14.928,0.3231046931407942,0.6723826714801444,0.004512635379061372
605200,"Davies, Zach","Pit",158,1328,1328,898,14.948,430,14.948,0.34262048192771083,0.634789156626506,0.022590361445783132
621244,"Berríos, José","Pit",142,1341,1341,932,14.948,409,14.948,0.35272184936614465,0.6174496644295302,0.02982848620432513
456501,"Cueto, Johnny","Pit",137,1115,1115,681,14.948,434,14.948,0.32107623318385653,0.6089686098654709,0.06995515695067264
657141,"Yamamoto, Jordan","Pit",146,657,657,452,14.949,205,14.949,0.3531202435312024,0.6057838660578386,0.0410958904109589
669194,"Nelson, Ryne","Pit",109,1020,1020,632,14.96,388,14.96,0.3176470588235294,0.6784313725490196,0.00392156862745098
650644,"Civale, Aaron","Pit",114,567,567,349,14.97,218,14.97,0.30864197530864196,0.656084656084656,0.03527336860670194
657093,"Watkins, Spenser","Pit",110,738,738,460,14.975,278,14.975,0.3116531165311653,0.6598915989159891,0.028455284552845527
656605,"Keller, Mitch","Pit",134,1236,1236,762,14.981,474,14.981,0.3098705501618123,0.6650485436893204,0.025080906148867314
519455,"Zimmermann, Jordan","Pit",116,865,865,533,14.982,332,14.982,0.3132947976878613,0.6485549132947976,0.03815028901734104
641482,"Cortes, Nestor","Pit",147,1091,1091,802,14.99,289,14.99,0.3703024747937672,0.5957836846929423,0.03391384051329056
669713,"Wesneski, Hayden","Pit",112,689,689,458,15.005,231,15.005,0.33381712626995647,0.6647314949201741,0.001451378809869376
456501,"Cueto, Johnny","Pit",137,842,842,520,15.007,322,15.007,0.333729216152019,0.6175771971496437,0.048693586698337295
623149,"Sewald, Paul","Pit",121,530,530,301,15.015,229,15.015,0.28867924528301886,0.6849056603773584,0.026415094339622643
543101,"DeSclafani, Anthony","Pit",113,826,826,614,15.015,212,15.015,0.37167070217917675,0.6041162227602905,0.024213075060532687
502327,"Santiago, Héctor","Pit",142,594,594,375,15.015,219,15.015,0.31313131313131315,0.632996632996633,0.05387205387205387
475115,"Ross, Tyson","Pit",138,1234,1234,847,15.015,387,15.015,0.3395461912479741,0.6320907617504052,0.028363047001620744
471911,"Carrasco, Carlos","Pit",121,718,718,433,15.021,285,15.021,0.3328690807799443,0.6643454038997214,0.002785515320334262
605151,"Bradley, Archie","Pit",109,546,546,317,15.048,229,15.048,0.2838827838827839,0.6391941391941391,0.07692307692307693
592314,"Foltynewicz, Mike","Pit",144,1312,1312,767,15.048,545,15.048,0.3086890243902439,0.6753048780487805,0.01600609756097561
605151,"Bradley, Archie","Pit",109,580,580,334,15.048,246,15.048,0.2827586206896552,0.65,0.06724137931034482
543475,"Lyles, Jordan","Pit",158,641,641,431,15.048,210,15.048,0.33853354134165364,0.6287051482059283,0.0327613104524181
592836,"Walker, Taijuan","Pit",121,1133,1133,801,15.073,332,15.073,0.3662842012356575,0.6063548102383054,0.02736098852603707
601713,"Pivetta, Nick","Pit",143,752,752,479,15.082,273,15.082,0.3390957446808511,0.6396276595744681,0.02127659574468085
572143,"Smith, Burch","Pit",118,663,663,376,15.082,287,15.082,0.2956259426847662,0.6832579185520362,0.021116138763197588
545333,"Bauer, Trevor","Pit",114,1552,1552,1041,15.082,511,15.082,0.3292525773195876,0.6262886597938144,0.04445876288659794
596295,"Gomber, Austin","Pit",138,562,562,313,15.082,249,15.082,0.27402135231316727,0.6957295373665481,0.030249110320284697
607074,"Rodón, Carlos","Pit",145,557,557,341,15.082,216,15.082,0.29084380610412924,0.651705565529623,0.05745062836624776
570632,"Ureña, José","Pit",146,622,622,401,15.082,221,15.082,0.32315112540192925,0.6495176848874598,0.027331189710610933
605164,"Bundy, Dylan","Pit",110,1206,1206,769,15.082,437,15.082,0.31260364842454397,0.6674958540630183,0.01990049751243781
622072,"Wood, Alex","Pit",137,1028,1028,659,15.097,369,15.097,0.316147859922179,0.646887159533074,0.03696498054474708
596295,"Gomber, Austin","Pit",115,899,899,594,15.109,305,15.109,0.3147942157953281,0.6696329254727474,0.01557285873192436
621016,"Cuas, Jose","Pit",112,537,537,228,15.113,309,15.113,0.25884543761638734,0.7337057728119181,0.0074487895716946
669456,"Bieber, Shane","Pit",114,1430,1430,1073,15.115,357,15.115,0.36083916083916084,0.6104895104895105,0.028671328671328673
605200,"Davies, Zach","Pit",158,556,556,384,15.115,172,15.115,0.33992805755395683,0.6241007194244604,0.03597122302158273
663978,"Paddack, Chris","Pit",135,954,954,722,15.115,232,15.115,0.3689727463312369,0.6058700209643606,0.025157232704402517
543294,"Hendricks, Kyle","Pit",112,1127,1127,779,15.115,348,15.115,0.33895297249334516,0.6282165039929015,0.032830523513753325
518876,"Kelly, Merrill","Pit",109,1172,1172,818,15.117,354,15.117,0.33447098976109213,0.6638225255972696,0.0017064846416382253
665622,"Medina, Luis","Pit",133,858,858,540,15.118,318,15.118,0.3135198135198135,0.6853146853146853,0.0011655011655011655
554430,"Wheeler, Zack","Pit",143,1355,1355,940,15.129,415,15.129,0.33210332103321033,0.6634686346863469,0.004428044280442804
643410,"Leiter Jr., Mark","Pit",143,750,750,493,15.148,257,15.148,0.31333333333333335,0.6226666666666667,0.064
572020,"Paxton, James","Pit",136,1005,1005,686,15.149,319,15.149,0.32139303482587067,0.6587064676616915,0.01990049751243781
467100,"Nova, Iván","Pit",134,1128,1128,776,15.149,352,15.149,0.324468085106383,0.62677304964539,0.04875886524822695
669212,"Morgan, Eli","Pit",114,623,623,444,15.153,179,15.153,0.33386837881219905,0.6420545746388443,0.024077046548956663
669302,"Gilbert, Logan","Pit",136,1329,1329,891,15.153,438,15.153,0.3295711060948081,0.6350639578630549,0.035364936042136946
676710,"Crawford, Kutter","Pit",111,868,868,540,15.164,328,15.164,0.2926267281105991,0.706221198156682,0.001152073732718894
671737,"Bradley, Taj","Pit",139,753,753,485,15.169,268,15.169,0.28818061088977426,0.7051792828685259,0.006640106241699867
501985,"Minor, Mike","Pit",140,1152,1152,773,15.181,379,15.181,0.3168402777777778,0.6545138888888888,0.028645833333333332
572020,"Paxton, James","Pit",136,1079,1079,736,15.182,343,15.182,0.32715477293790546,0.6552363299351252,0.017608897126969416
592866,"Williams, Trevor","Pit",134,1100,1100,701,15.182,399,15.182,0.2918181818181818,0.6636363636363637,0.04454545454545455
675911,"Strider, Spencer","Pit",144,1195,1195,785,15.188,410,15.188,0.30962343096234307,0.6853556485355649,0.00502092050209205
519242,"Sale, Chris","Pit",111,756,756,502,15.191,254,15.191,0.30687830687830686,0.6917989417989417,0.0013227513227513227
664353,"Urquidy, José","Pit",117,697,697,509,15.206,188,15.206,0.34433285509325684,0.6284074605451937,0.027259684361549498
687330,"Kelly, Kevin","Pit",139,522,522,284,15.216,238,15.216,0.2777777777777778,0.7164750957854407,0.005747126436781609
450306,"Vargas, Jason","Pit",118,1438,1438,945,15.216,493,15.216,0.3031988873435327,0.6794158553546592,0.017385257301808066
592767,"Smyly, Drew","Pit",112,1050,1050,691,15.228,359,15.228,0.31238095238095237,0.6847619047619048,0.002857142857142857
594835,"Gonzales, Marco","Pit",136,1273,1273,834,15.235,439,15.235,0.29850746268656714,0.6755695208169678,0.025923016496465043
456501,"Cueto, Johnny","Pit",137,530,530,345,15.237,185,15.237,0.32452830188679244,0.6169811320754717,0.05849056603773585
605182,"Clevinger, Mike","Pit",114,1050,1050,698,15.249,352,15.249,0.3038095238095238,0.6523809523809524,0.04380952380952381
501985,"Minor, Mike","Pit",113,822,822,516,15.276,306,15.276,0.2822384428223844,0.6751824817518248,0.04257907542579075
601713,"Pivetta, Nick","Pit",143,1117,1117,711,15.282,406,15.282,0.3025962399283796,0.6598030438675022,0.03760071620411817
434538,"Liriano, Francisco","Pit",116,1101,1101,683,15.282,418,15.282,0.28247048138056313,0.6920980926430518,0.025431425976385105
519141,"Pomeranz, Drew","Pit",158,910,910,624,15.282,286,15.282,0.3142857142857143,0.6406593406593407,0.045054945054945054
593679,"Ynoa, Gabriel","Pit",110,808,808,535,15.282,273,15.282,0.3094059405940594,0.6707920792079208,0.019801980198019802
669302,"Gilbert, Logan","Pit",136,1191,1191,864,15.286,327,15.286,0.3333333333333333,0.6624685138539043,0.0041981528127623844
592789,"Syndergaard, Noah","Pit",114,613,613,416,15.287,197,15.287,0.28548123980424145,0.7128874388254486,0.0016313213703099511
677960,"Weathers, Ryan","Pit",135,769,769,558,15.294,211,15.294,0.3368010403120936,0.6345903771131339,0.02860858257477243
571760,"Heaney, Andrew","Pit",119,540,540,380,15.303,160,15.303,0.31851851851851853,0.6685185185185185,0.012962962962962963
621107,"Eflin, Zach","Pit",143,708,708,501,15.303,207,15.303,0.3177966101694915,0.6398305084745762,0.0423728813559322
448179,"Hill, Rich","Pit",111,947,947,636,15.306,311,15.306,0.34318901795142553,0.6187961985216474,0.03801478352692714
691587,"Pérez, Eury","Pit",146,633,633,447,15.31,186,15.31,0.3127962085308057,0.684044233807267,0.00315955766192733
607219,"Romano, Sal","Pit",113,713,713,460,15.315,253,15.315,0.2861150070126227,0.664796633941094,0.04908835904628331
672851,"Adon, Joan","Pit",120,552,552,300,15.315,252,15.315,0.24456521739130435,0.6956521739130435,0.059782608695652176
453385,"Richard, Clayton","Pit",135,1333,1333,868,15.315,465,15.315,0.3008252063015754,0.668417104276069,0.03075768942235559
605288,"Houser, Adrian","Pit",158,862,862,575,15.316,287,15.316,0.29930394431554525,0.6879350348027842,0.012761020881670533
605156,"Brooks, Aaron","Pit",110,878,878,601,15.316,277,15.316,0.3109339407744875,0.6662870159453302,0.022779043280182234
622491,"Castillo, Luis","Pit",136,1130,1130,745,15.325,385,15.325,0.30973451327433627,0.6743362831858407,0.01592920353982301
458681,"Lynn, Lance","Pit",119,1372,1372,872,15.326,500,15.326,0.2755102040816326,0.7237609329446064,0.0007288629737609329
592791,"Taillon, Jameson","Pit",134,1308,1308,883,15.348,425,15.348,0.2958715596330275,0.6811926605504587,0.022935779816513763
571945,"Mikolas, Miles","Pit",138,1273,1273,886,15.348,387,15.348,0.32285938727415553,0.6488609583660644,0.028279654359780047
543699,"Roark, Tanner","Pit",133,1351,1351,892,15.349,459,15.349,0.2923760177646188,0.6654330125832717,0.04219096965210955
527048,"Pérez, Martín","Pit",140,1483,1483,963,15.349,520,15.349,0.3000674308833446,0.6459878624409979,0.05394470667565745
656794,"Newcomb, Sean","Pit",144,1409,1409,944,15.349,465,15.349,0.31227821149751595,0.6728176011355571,0.014904187366926898
612672,"Chen, Wei-Yin","Pit",146,1070,1070,689,15.349,381,15.349,0.2850467289719626,0.6813084112149532,0.03364485981308411
571927,"Matz, Steven","Pit",141,1201,1201,791,15.359,410,15.359,0.302248126561199,0.6677768526228143,0.02997502081598668
641745,"Keller, Brad","Pit",118,976,976,641,15.359,335,15.359,0.29405737704918034,0.6772540983606558,0.028688524590163935
670950,"Richards, Trevor","Pit",141,587,587,402,15.364,185,15.364,0.30664395229982966,0.6882453151618398,0.005110732538330494
621244,"Berríos, José","Pit",141,1232,1232,782,15.365,450,15.365,0.2913961038961039,0.6834415584415584,0.025162337662337664
608566,"Márquez, Germán","Pit",115,1248,1248,813,15.37,435,15.37,0.29086538461538464,0.6794871794871795,0.029647435897435896
676440,"Bibee, Tanner","Pit",114,1035,1035,671,15.372,364,15.372,0.2792270531400966,0.714975845410628,0.005797101449275362
605200,"Davies, Zach","Pit",112,1263,1263,777,15.375,486,15.375,0.2676167854315123,0.6967537608867775,0.035629453681710214
571578,"Corbin, Patrick","Pit",120,1416,1416,963,15.382,453,15.382,0.3135593220338983,0.6659604519774012,0.020480225988700564
641778,"Lauer, Eric","Pit",135,1125,1125,761,15.382,364,15.382,0.2986666666666667,0.6417777777777778,0.059555555555555556
622694,"Hernández, Elieser","Pit",146,550,550,347,15.382,203,15.382,0.3,0.6690909090909091,0.03090909090909091
622608,"Senzatela, Antonio","Pit",115,1055,1055,629,15.382,426,15.382,0.2824644549763033,0.6824644549763034,0.035071090047393366
517593,"Salazar, Danny","Pit",114,776,776,535,15.382,241,15.382,0.31443298969072164,0.6365979381443299,0.04896907216494845
112526,"Colon, Bartolo","Pit",140,1058,1058,723,15.383,335,15.383,0.3005671077504726,0.6531190926275993,0.046313799621928164
641778,"Lauer, Eric","Pit",158,1241,1241,817,15.388,424,15.388,0.290088638195004,0.6526994359387591,0.057211925866236905
656529,"Hentges, Sam","Pit",114,558,558,331,15.391,227,15.391,0.25089605734767023,0.7114695340501792,0.03763440860215054
666374,"Brash, Matt","Pit",136,593,593,280,15.396,313,15.396,0.26138279932546377,0.7352445193929174,0.003372681281618887
672282,"Detmers, Reid","Pit",108,1098,1098,716,15.398,382,15.398,0.2777777777777778,0.7185792349726776,0.0036429872495446266
663738,"Lynch IV, Daniel","Pit",118,1060,1060,654,15.413,406,15.413,0.27264150943396226,0.7075471698113207,0.01981132075471698
668676,"Plesac, Zach","Pit",114,912,912,594,15.414,318,15.414,0.27521929824561403,0.6885964912280702,0.03618421052631579
594798,"deGrom, Jacob","Pit",121,1349,1349,929,15.415,420,15.415,0.3083765752409192,0.6560415122312825,0.03558191252779837
519242,"Sale, Chris","Pit",111,1169,1169,769,15.415,400,15.415,0.2857142857142857,0.6715141146278871,0.0427715996578272
543294,"Hendricks, Kyle","Pit",112,1492,1492,1091,15.416,401,15.416,0.3250670241286863,0.6387399463806971,0.036193029490616625
605242,"Fulmer, Michael","Pit",116,937,937,617,15.416,320,15.416,0.27748132337246534,0.687299893276414,0.035218783351120594
592767,"Smyly, Drew","Pit",144,896,896,667,15.429,229,15.429,0.3392857142857143,0.6294642857142857,0.03125
622608,"Senzatela, Antonio","Pit",115,719,719,401,15.435,318,15.435,0.24756606397774686,0.7301808066759388,0.022253129346314324
656638,"Lange, Alex","Pit",116,510,510,260,15.436,250,15.436,0.26862745098039215,0.7254901960784313,0.0058823529411764705
593958,"Rodriguez, Eduardo","Pit",116,679,679,429,15.436,250,15.436,0.29455081001472755,0.6877761413843888,0.017673048600883652
605182,"Clevinger, Mike","Pit",114,964,964,701,15.448,263,15.448,0.3112033195020747,0.6597510373443983,0.029045643153526972
657277,"Webb, Logan","Pit",137,1045,1045,724,15.456,321,15.456,0.3043062200956938,0.662200956937799,0.03349282296650718
645261,"Alcantara, Sandy","Pit",146,1313,1313,920,15.462,393,15.462,0.30464584920030463,0.6610814927646611,0.03427265803503427
672578,"Hernández, Carlos","Pit",118,504,504,318,15.473,186,15.473,0.3353174603174603,0.6547619047619048,0.00992063492063492
425794,"Wainwright, Adam","Pit",138,900,900,518,15.474,382,15.474,0.27,0.7233333333333334,0.006666666666666667
592767,"Smyly, Drew","Pit",112,721,721,487,15.477,234,15.477,0.3092926490984743,0.6712898751733704,0.019417475728155338
543022,"Chatwood, Tyler","Pit",115,1131,1131,733,15.482,398,15.482,0.28470380194518125,0.6772767462422635,0.03801945181255526
519242,"Sale, Chris","Pit",111,1140,1140,769,15.482,371,15.482,0.2912280701754386,0.6640350877192982,0.04473684210526316
607192,"Glasnow, Tyler","Pit",139,783,783,557,15.484,226,15.484,0.32567049808429116,0.6666666666666666,0.007662835249042145
663738,"Lynch IV, Daniel","Pit",118,550,550,322,15.498,228,15.498,0.2581818181818182,0.7218181818181818,0.02
608665,"Graveman, Kendall","Pit",117,512,512,299,15.503,213,15.503,0.275390625,0.716796875,0.0078125
663559,"Falter, Bailey","Pit",134,556,556,369,15.51,187,15.51,0.2733812949640288,0.7248201438848921,0.0017985611510791368
502327,"Santiago, Héctor","Pit",145,945,945,514,15.515,431,15.515,0.24761904761904763,0.6931216931216931,0.05925925925925926
608717,"Stratton, Chris","Pit",137,1150,1150,760,15.516,390,15.516,0.271304347826087,0.688695652173913,0.04
527048,"Pérez, Martín","Pit",140,645,645,396,15.516,249,15.516,0.26976744186046514,0.6868217054263566,0.043410852713178294
543475,"Lyles, Jordan","Pit",110,1362,1362,898,15.517,464,15.517,0.290014684287812,0.6791483113069016,0.030837004405286344
571948,"Milner, Hoby","Pit",158,563,563,290,15.528,273,15.528,0.21847246891651864,0.7531083481349912,0.028419182948490232
641585,"France, J.P.","Pit",117,1031,1031,654,15.53,377,15.53,0.24248302618816683,0.7565470417070805,0.0009699321047526673
640455,"Manaea, Sean","Pit",135,1079,1079,724,15.532,355,15.532,0.293790546802595,0.680259499536608,0.025949953660797033
663947,"Holton, Tyler","Pit",116,526,526,374,15.539,152,15.539,0.26806083650190116,0.7319391634980988,0
621244,"Berríos, José","Pit",141,1331,1331,878,15.547,453,15.547,0.26746806912096166,0.724267468069121,0.008264462809917356
594742,"Asher, Alec","Pit",110,527,527,308,15.549,219,15.549,0.2314990512333966,0.698292220113852,0.07020872865275142
607644,"Means, John","Pit",110,1264,1264,857,15.549,407,15.549,0.29825949367088606,0.6787974683544303,0.022943037974683545
592866,"Williams, Trevor","Pit",134,1286,1286,839,15.549,447,15.549,0.27216174183514774,0.6889580093312597,0.038880248833592534
656427,"Flaherty, Jack","Pit",110,1215,1215,699,15.549,516,15.549,0.23292181069958848,0.7654320987654321,0.0016460905349794238
592644,"Plutko, Adam","Pit",114,826,826,555,15.549,271,15.549,0.26634382566585957,0.7070217917675545,0.026634382566585957
621142,"Buttrey, Ty","Pit",108,552,552,344,15.549,208,15.549,0.27898550724637683,0.6847826086956522,0.036231884057971016
663554,"Mize, Casey","Pit",116,1129,1129,704,15.562,425,15.562,0.26660761736049604,0.7156775907883083,0.01771479185119575
663903,"Singer, Brady","Pit",118,535,535,375,15.565,160,15.565,0.30280373831775703,0.6598130841121496,0.037383177570093455
656302,"Cease, Dylan","Pit",145,1378,1378,883,15.569,495,15.569,0.2590711175616836,0.7358490566037735,0.0050798258345428155
543135,"Eovaldi, Nathan","Pit",140,986,986,662,15.572,324,15.572,0.3093306288032454,0.6896551724137931,0.0010141987829614604
571578,"Corbin, Patrick","Pit",120,1203,1203,802,15.572,401,15.572,0.28595178719867,0.6974231088944306,0.01662510390689942
605347,"López, Jorge","Pit",110,1003,1003,631,15.572,372,15.572,0.27018943170488535,0.6859421734795613,0.04386839481555334
502239,"Cahill, Trevor","Pit",108,785,785,528,15.582,257,15.582,0.2878980891719745,0.6815286624203821,0.030573248407643312
622608,"Senzatela, Antonio","Pit",115,1087,1087,720,15.582,367,15.582,0.28794848206071755,0.671573137074517,0.040478380864765406
518774,"Harvey, Matt","Pit",113,1153,1153,780,15.582,373,15.582,0.2732003469210755,0.6947094535993061,0.032090199479618386
608331,"Fried, Max","Pit",144,562,562,401,15.606,161,15.606,0.2900355871886121,0.702846975088968,0.0071174377224199285
642092,"Smith, Riley","Pit",109,505,505,299,15.611,206,15.611,0.2514851485148515,0.7049504950495049,0.04356435643564356
543037,"Cole, Gerrit","Pit",134,1517,1517,996,15.616,521,15.616,0.28279499011206327,0.6875411997363217,0.02966381015161503
543135,"Eovaldi, Nathan","Pit",111,742,742,509,15.616,233,15.616,0.28706199460916443,0.6819407008086253,0.03099730458221024
607219,"Romano, Sal","Pit",113,1086,1086,752,15.616,334,15.616,0.289134438305709,0.6712707182320442,0.03959484346224678
519144,"Porcello, Rick","Pit",111,1434,1434,960,15.616,474,15.616,0.27405857740585776,0.6980474198047419,0.02789400278940028
668678,"Gallen, Zac","Pit",109,1399,1399,982,15.622,417,15.622,0.2666190135811294,0.7269478198713367,0.006433166547533953
608344,"Irvin, Cole","Pit",133,1149,1149,739,15.637,410,15.637,0.26370757180156656,0.7084421235857267,0.0278503046127067
500779,"Quintana, Jose","Pit",121,543,543,351,15.639,192,15.639,0.23756906077348067,0.7550644567219152,0.007366482504604052
656849,"Peterson, David","Pit",121,505,505,341,15.641,164,15.641,0.2811881188118812,0.689108910891089,0.0297029702970297
518774,"Harvey, Matt","Pit",121,780,780,468,15.648,312,15.648,0.23717948717948717,0.7243589743589743,0.038461538461538464
571510,"Boyd, Matthew","Pit",116,1057,1057,678,15.649,379,15.649,0.27246925260170296,0.6584673604541155,0.06906338694418164
598286,"Ramirez, Nick","Pit",116,600,600,353,15.649,247,15.649,0.285,0.68,0.035
592314,"Foltynewicz, Mike","Pit",140,1034,1034,676,15.649,358,15.649,0.27079303675048355,0.7137330754352031,0.015473887814313346
592314,"Foltynewicz, Mike","Pit",144,866,866,583,15.649,283,15.649,0.2690531177829099,0.7043879907621247,0.026558891454965358
656794,"Newcomb, Sean","Pit",144,816,816,513,15.649,303,15.649,0.2757352941176471,0.6899509803921569,0.03431372549019608
605164,"Bundy, Dylan","Pit",110,1206,1206,777,15.649,429,15.649,0.26533996683250416,0.7023217247097844,0.03233830845771144
663567,"Lambert, Peter","Pit",115,727,727,446,15.649,281,15.649,0.2407152682255846,0.7221458046767538,0.037138927097661624
642232,"Yarbrough, Ryan","Pit",139,1102,1102,685,15.649,417,15.649,0.2695099818511797,0.6941923774954628,0.036297640653357534
605446,"Rodríguez, Dereck","Pit",137,792,792,537,15.649,255,15.649,0.2727272727272727,0.6931818181818182,0.03409090909090909
456501,"Cueto, Johnny","Pit",145,1086,1086,739,15.651,347,15.651,0.31675874769797424,0.6151012891344383,0.06813996316758748
608379,"Wacha, Michael","Pit",111,853,853,588,15.658,265,15.658,0.27432590855803046,0.6846424384525205,0.041031652989449004
679525,"Marsh, Alec","Pit",118,595,595,355,15.66,240,15.66,0.23865546218487396,0.7478991596638656,0.013445378151260505
502239,"Cahill, Trevor","Pit",118,710,710,470,15.682,240,15.682,0.28732394366197184,0.6816901408450704,0.030985915492957747
518553,"Cishek, Steve","Pit",112,614,614,332,15.682,282,15.682,0.2280130293159609,0.741042345276873,0.030944625407166124
534910,"Hahn, Jesse","Pit",133,586,586,332,15.682,254,15.682,0.24061433447098976,0.7150170648464164,0.04436860068259386
607074,"Rodón, Carlos","Pit",145,907,907,571,15.682,336,15.682,0.2657111356119074,0.6945975744211687,0.03969128996692393
502239,"Cahill, Trevor","Pit",133,854,854,602,15.683,252,15.683,0.2903981264637002,0.6768149882903981,0.03278688524590164
656234,"Bird, Jake","Pit",115,626,626,343,15.686,283,15.686,0.1900958466453674,0.8067092651757188,0.003194888178913738
670174,"Winckowski, Josh","Pit",111,592,592,335,15.696,257,15.696,0.21283783783783783,0.7837837837837838,0.0033783783783783786
668933,"Ashcraft, Graham","Pit",113,1016,1016,642,15.702,374,15.702,0.2421259842519685,0.7519685039370079,0.005905511811023622
468504,"Chacín, Jhoulys","Pit",135,1406,1406,915,15.715,491,15.715,0.2631578947368421,0.6991465149359887,0.03769559032716927
434622,"Jiménez, Ubaldo","Pit",110,1250,1250,812,15.716,438,15.716,0.264,0.7096,0.0264
641927,"Ober, Bailey","Pit",142,662,662,453,15.716,209,15.716,0.27794561933534745,0.6933534743202417,0.028700906344410877
621107,"Eflin, Zach","Pit",143,1169,1169,759,15.716,410,15.716,0.2446535500427716,0.7245508982035929,0.030795551753635585
592351,"Gray, Jon","Pit",140,968,968,629,15.727,339,15.727,0.2128099173553719,0.7871900826446281,0
664141,"Brubaker, JT","Pit",134,1069,1069,647,15.733,422,15.733,0.2656688493919551,0.7174929840972872,0.01683816651075772
676477,"Whitlock, Garrett","Pit",111,511,511,303,15.742,208,15.742,0.25048923679060664,0.7181996086105675,0.03131115459882583
468504,"Chacín, Jhoulys","Pit",158,1486,1486,974,15.749,512,15.749,0.2718707940780619,0.67092866756393,0.05720053835800808
502624,"Anderson, Chase","Pit",158,1224,1224,845,15.749,379,15.749,0.2883986928104575,0.6486928104575164,0.06290849673202614
543699,"Roark, Tanner","Pit",120,1525,1525,962,15.749,563,15.749,0.2459016393442623,0.7127868852459016,0.04131147540983607
592717,"Sanchez, Aaron","Pit",141,877,877,533,15.749,344,15.749,0.24173318129988597,0.7229190421892816,0.03534777651083238
467100,"Nova, Iván","Pit",134,1121,1121,760,15.749,361,15.749,0.2729705619982159,0.6761819803746655,0.05084745762711865
545333,"Bauer, Trevor","Pit",114,1303,1303,894,15.749,409,15.749,0.28779739063699156,0.6339217191097467,0.07828089025326171
608665,"Graveman, Kendall","Pit",133,815,815,515,15.749,300,15.749,0.2809815950920245,0.6552147239263804,0.0638036809815951
462136,"Estrada, Marco","Pit",141,1127,1127,760,15.75,367,15.75,0.2528837622005324,0.7364685004436557,0.01064773735581189
605288,"Houser, Adrian","Pit",158,887,887,547,15.754,340,15.754,0.237880496054115,0.7249154453213078,0.03720405862457723
643377,"Jax, Griffin","Pit",142,599,599,437,15.755,162,15.755,0.2838063439065108,0.6911519198664441,0.025041736227045076
605483,"Snell, Blake","Pit",135,1429,1429,964,15.762,465,15.762,0.24072778166550035,0.7550734779566131,0.004198740377886634
607259,"Martinez, Nick","Pit",135,742,742,481,15.778,261,15.778,0.22371967654986524,0.7695417789757413,0.006738544474393531
467100,"Nova, Iván","Pit",145,1322,1322,873,15.782,449,15.782,0.2579425113464448,0.6875945537065052,0.05446293494704992
571510,"Boyd, Matthew","Pit",116,1330,1330,904,15.782,426,15.782,0.2736842105263158,0.6721804511278195,0.05413533834586466
605276,"Hess, David","Pit",110,809,809,534,15.782,275,15.782,0.2595797280593325,0.715698393077874,0.024721878862793572
519043,"Moore, Matt","Pit",137,1279,1279,769,15.783,510,15.783,0.24081313526192338,0.7138389366692729,0.04534792806880375
669373,"Skubal, Tarik","Pit",116,843,843,554,15.79,289,15.79,0.24673784104389088,0.734282325029656,0.018979833926453145
686610,"Waldichuk, Ken","Pit",133,1136,1136,673,15.792,463,15.792,0.18045774647887325,0.8151408450704225,0.0044014084507042256
664299,"Javier, Cristian","Pit",117,1284,1284,843,15.802,441,15.802,0.25778816199376947,0.735981308411215,0.006230529595015576
607644,"Means, John","Pit",110,1041,1041,769,15.813,272,15.813,0.276657060518732,0.6983669548511047,0.024975984630163303
656302,"Cease, Dylan","Pit",145,651,651,420,15.816,231,15.816,0.24423963133640553,0.6989247311827957,0.05683563748079877
640455,"Manaea, Sean","Pit",133,1011,1011,736,15.816,275,15.816,0.27794263105835804,0.7042532146389713,0.017804154302670624
570240,"Peña, Félix","Pit",108,646,646,439,15.816,207,15.816,0.25232198142414863,0.7012383900928792,0.04643962848297214
450306,"Vargas, Jason","Pit",121,717,717,480,15.816,237,15.816,0.23709902370990238,0.7280334728033473,0.03486750348675035
534947,"Adleman, Tim","Pit",113,922,922,648,15.816,274,15.816,0.2668112798264642,0.7114967462039046,0.021691973969631236
593334,"Germán, Domingo","Pit",147,680,680,488,15.817,192,15.817,0.27205882352941174,0.6720588235294118,0.05588235294117647
663567,"Lambert, Peter","Pit",115,645,645,396,15.821,249,15.821,0.20155038759689922,0.7968992248062016,0.0015503875968992248
663941,"Beck, Tristan","Pit",137,580,580,361,15.827,219,15.827,0.2103448275862069,0.7827586206896552,0.006896551724137931
605288,"Houser, Adrian","Pit",158,1102,1102,724,15.83,378,15.83,0.26497277676951,0.6896551724137931,0.045372050816696916
664747,"Díaz, Alexis","Pit",113,501,501,278,15.841,223,15.841,0.25349301397205587,0.7405189620758483,0.005988023952095809
621244,"Berríos, José","Pit",142,1114,1114,734,15.849,380,15.849,0.26032315978456017,0.6723518850987432,0.06732495511669659
592332,"Gausman, Kevin","Pit",110,1568,1568,971,15.849,597,15.849,0.2423469387755102,0.7315051020408163,0.02614795918367347
571760,"Heaney, Andrew","Pit",108,1238,1238,841,15.849,397,15.849,0.26009693053311794,0.6591276252019386,0.08077544426494346
642098,"Sparkman, Glenn","Pit",118,1035,1035,675,15.849,360,15.849,0.2396135265700483,0.7227053140096619,0.03768115942028986
